e, e_dot, e_int, stamp, 
-0.013112541967509495, -0.003772662921285123, -0.0025629980249113485, 43623000000, 
-0.012848466998863828, 0.0016773943872431623, -0.0026208462854273398, 43691000000, 
-0.012685190559580506, 0.0014245046930966287, -0.002576413301730255, 43793000000, 
-0.01197460585839305, 0.002912870468235925, -0.0025005508944558256, 43895000000, 
-0.011173164126090429, 0.005040088111633589, -0.0023888640362709325, 43997000000, 
-0.010496134992844908, 0.004928236218493809, -0.0022429269984885593, 44099000000, 
-0.009903153141933574, 0.004233369947189518, -0.002104830150724594, 44201000000, 
-0.00933452364849413, 0.00387203781450259, -0.001982254118884841, 44303000000, 
-0.008955134960245803, 0.003160060605625903, -0.0018795207833782338, 44405000000, 
-0.008581161157025508, 0.0025112083048954106, -0.0017913879843843626, 44507000000, 
-0.008231365139658775, 0.0024125660686234265, -0.001717844083795339, 44609000000, 
-0.007910908637373426, 0.002234175065506938, -0.0016482289956038473, 44643000000, 
-0.007650941612977635, 0.0019347450889371325, -0.001586214359333989, 44779000000, 
-0.00736135393898818, 0.0018318489946174872, -0.001528213612622616, 44881000000, 
-0.006931149451722074, 0.0023993072041852046, -0.0014628963335791927, 44983000000, 
-0.00682732848216816, 0.0017800848560667326, -0.0014079887915252275, 45085000000, 
-0.006742177770096336, 0.0006299056054191269, -0.0013667103802657713, 45153000000, 
-0.00642274054155173, 0.0013486264687214329, -0.0013328164529210818, 45255000000, 
-0.00613429596947751, 0.0020262726687294195, -0.0012866142854083718, 45323000000, 
-0.005814611065473152, 0.002027098253595261, -0.0012247765051001595, 45425000000, 
-0.005570463465609132, 0.0018794416795612594, -0.001167958033370653, 45527000000, 
-0.0053384181730762315, 0.0015873096413230685, -0.0011148995136105676, 45629000000, 
-0.005140746983447186, 0.001432388273873153, -0.0010699752414755034, 45731000000, 
-0.004957579476787044, 0.0012694623209639582, -0.001029116308887364, 45833000000, 
-0.0047042699184827175, 0.0014549235498815631, -0.0009868397585811298, 45935000000, 
-0.004455721349006403, 0.0016728604259354702, -0.0009411713829517443, 46037000000, 
-0.004503422565719839, 0.0006694911758762615, -0.000910894255547264, 46139000000, 
-0.004545834610341859, -0.0003003775377848535, -0.0009003319016712068, 46241000000, 
-0.004365569572523875, 0.00045950997731987925, -0.0008943217832390382, 46343000000, 
-0.004253761712575632, 0.0009735763258874227, -0.0008776777263627577, 46445000000, 
-0.004140219152530988, 0.0007511680666429562, -0.0008506366958420331, 46513000000, 
-0.004121425442506377, 0.0004411209002308514, -0.0008343604205075331, 46615000000, 
-0.0039193409144296365, 0.0007362607936711729, -0.0008120657006311335, 46717000000, 
-0.0037428436426688583, 0.0012619393327917283, -0.000785573999973658, 46819000000, 
-0.003474988738737028, 0.001481173918975361, -0.0007424782197223682, 46921000000, 
-0.0031692241463619486, 0.001912064987689699, -0.0006924704351845224, 47023000000, 
-0.0028334612365255585, 0.002138425007371566, -0.0006318449414416357, 47125000000, 
-0.00275346731528181, 0.0013858561036004617, -0.0005837435132112878, 47227000000, 
-0.0028667424282886045, -0.00011093730587682, -0.0005635780653397316, 47329000000, 
-0.0029286898421649887, -0.0005840750896105954, -0.0005699266390490269, 47431000000, 
-0.0029627085967924294, -0.00031988722834608296, -0.0005838760578164015, 47533000000, 
-0.0029723389963667857, -0.00014549718067265646, -0.0005909158290216135, 47635000000, 
-0.0027547895909926234, 0.0006930633526660198, -0.0005793224789434559, 47737000000, 
-0.0024974407983884284, 0.001582993993261191, -0.0005483046257165225, 47839000000, 
0.19367734266331943, 0.6547737741810401, 0.012561674151595892, 47941000000, 
0.1992141635587396, 0.6723720145237602, 0.026026271028244705, 48009000000, 
0.20527556492075477, 0.038660740858117805, 0.03987780474285425, 48111000000, 
0.21166736568061284, 0.04151067373957743, 0.041077139610673816, 48213000000, 
0.21177209542497594, 0.021655101680737216, 0.0419143350684229, 48315000000, 
0.19503800270120664, -0.05543120993135401, 0.04123183092045302, 48417000000, 
0.1782658520555221, -0.1116874778981795, 0.039005063345446976, 48519000000, 
0.17505932065117757, -0.0665956068334302, 0.03655754502719376, 48621000000, 
0.16853032285468358, -0.032451764002795015, 0.03479036637075888, 48723000000, 
0.16114633562690417, -0.046376616747578016, 0.03364906527551769, 48825000000, 
0.1573915562274527, -0.037129222090769576, 0.032471214313936035, 48893000000, 
0.15499608411600393, -0.020500838369667446, 0.031568931731357386, 48995000000, 
0.15142299866418107, -0.019895191877572122, 0.03092070926717585, 49097000000, 
0.1482314597457973, -0.0225487479006888, 0.030310036168398825, 49199000000, 
0.14619976846237268, -0.017410767339361328, 0.029723615124823407, 49301000000, 
0.14397925331285724, -0.014174021443133511, 0.02922736543473515, 49403000000, 
0.14153112712221677, -0.015562137800519682, 0.02878067659316311, 49505000000, 
0.13969434848933243, -0.014283016078416033, 0.028346981928293765, 49607000000, 
0.13851309943303833, -0.010060092297261477, 0.02798257166963917, 49709000000, 
0.13762847943285647, -0.006886230188253202, 0.027722395157015148, 49811000000, 
0.13721808641507238, -0.004316710059886486, 0.027557311018731146, 49913000000, 
0.13760193798809747, -8.847148252999482e-05, 0.02749656692240176, 50015000000, 
0.1387102889559783, 0.004974008469686431, 0.027568687557276546, 50117000000, 
0.140589721547094, 0.009959278529988458, 0.02779346323274465, 50219000000, 
0.14344925105025408, 0.015796540314252556, 0.02818328410355509, 50287000000, 
0.14757046893798392, 0.023269157969633043, 0.028773962769022134, 50389000000, 
0.1534658801874077, 0.03338876379051207, 0.029632373345043046, 50491000000, 
0.16159220276585623, 0.046739112759574354, 0.030841903459416523, 50593000000, 
0.17267687802145296, 0.06403665944681752, 0.032515664064981124, 50695000000, 
0.1940239267882374, 0.10810574674127059, 0.035219533838369774, 50797000000, 
0.18667327577431425, 0.046654659176204316, 0.036891605372266975, 50899000000, 
0.17813149440277465, -0.05297477461820919, 0.03725524646435509, 51001000000, 
0.1680209668458655, -0.062174363094829134, 0.035521715801530296, 51103000000, 
0.1556484942608894, -0.07494333380628419, 0.033453397033968636, 51205000000, 
0.14156165211052604, -0.08819771578446489, 0.03101540754781873, 51307000000, 
0.1319290573827176, -0.07906478959390599, 0.028609280250275534, 51409000000, 
0.12702169563407176, -0.048466521588180954, 0.02670082700848769, 51511000000, 
0.12300725471131274, -0.02973934223801618, 0.025463867181873476, 51613000000, 
0.11977549301117227, -0.024154008742998296, 0.024653629557103787, 51681000000, 
0.11703021192521129, -0.0199234759536715, 0.023987530643179756, 51783000000, 
0.11404422895403521, -0.019104213523790197, 0.02338999559269458, 51885000000, 
0.11045448707480002, -0.021919082834704246, 0.022768595196936435, 51987000000, 
0.10675852233788084, -0.024285688720514554, 0.022083815891114404, 52089000000, 
0.10293078291154588, -0.025079013877513795, 0.02134291948828178, 52191000000, 
0.09906426268101028, -0.025647532189568556, 0.020583571195362468, 52293000000, 
0.09543720755676674, -0.024978584515930463, 0.019828816876621524, 52395000000, 
0.0921748426408819, -0.0229647334670946, 0.019111754191910593, 52497000000, 
0.0892792879685298, -0.020526398627456477, 0.018459422544411897, 52599000000, 
0.08674245393251825, -0.01810796236121214, 0.01787977230279533, 52701000000, 
0.08449788343552116, -0.015938015110028802, 0.017367975022437945, 52803000000, 
0.08233485065740169, -0.014692010917055215, 0.016905012535029407, 52871000000, 
0.08029653031997673, -0.014004510385148087, 0.016475284294193305, 52973000000, 
0.07850661184914139, -0.012760796027534346, 0.016075866188434654, 53075000000, 
0.07660789717686192, -0.012295443810382695, 0.015694069289732004, 53177000000, 
0.07481183709485159, -0.01231591584763265, 0.01532842307472366, 53279000000, 
0.07327690762022045, -0.011103298522138252, 0.014979776126128929, 53381000000, 
0.02019770232479352, -0.18204711590019354, 0.01121909646932437, 53483000000, 
0.015710738455936138, -0.19188723054761436, 0.007279023226730007, 53585000000, 
0.011246984025120258, -0.02983572766557754, 0.003143694987056661, 53687000000, 
0.006904091777831557, -0.02935548892701527, 0.0022574542839258636, 53789000000, 
0.006350633029933474, -0.016321169983955948, 0.001633447255525686, 53891000000, 
0.014451841999656635, 0.025159167406083593, 0.001847104453828111, 53993000000, 
0.02121442413406807, 0.04954597034711533, 0.0028011266109105454, 54095000000, 
0.021577422445229994, 0.023751934818577864, 0.003816245905263647, 54197000000, 
0.021788584989811916, 0.0019138695191461483, 0.0043053621046073316, 54299000000, 
0.0214786713640605, -0.0003291702705649861, 0.004322978586606827, 54401000000, 
0.01928841442463205, -0.008333901883932892, 0.004170378051900297, 54469000000, 
0.01696058652875765, -0.015060282784342833, 0.003848511487830013, 54571000000, 
0.015574766825235148, -0.012378825331323002, 0.003454917851908323, 54673000000, 
0.014433462129612128, -0.008423747997151737, 0.0031312543655736616, 54775000000, 
0.01341732172278691, -0.007191483674827461, 0.002895036711842279, 54877000000, 
0.013057096233963499, -0.004587886318828764, 0.0027271920057575024, 54979000000, 
0.013078868740825499, -0.0011281766065380366, 0.002636885779838394, 55081000000, 
0.012889661163170349, -0.0005581169026438321, 0.0026017084091972897, 55183000000, 
0.01259590955749594, -0.0016098639444318598, 0.002570962630766119, 55285000000, 
0.012319167767398435, -0.0019016446525730452, 0.002520315899204315, 55387000000, 
0.011991530086888164, -0.002014598235359257, 0.002460440494118836, 55489000000, 
0.011527127089889871, -0.0026401355916952133, 0.0023891883296117645, 55591000000, 
0.011035181315214623, -0.003187829238911801, 0.0023035892327995106, 55693000000, 
0.010729551695260464, -0.002658584648764691, 0.0022194573400243305, 55761000000, 
0.010638393302095442, -0.0013226267103972715, 0.0021602084208380353, 55863000000, 
0.010495698226136448, -0.0007795115637467218, 0.002124242881566157, 55965000000, 
0.010358718149420632, -0.0009322505089160346, 0.002099520645176835, 56067000000, 
0.010249655690604806, -0.0008201417851054724, 0.0020736048044107925, 56169000000, 
0.010246667697099941, -0.00037350150773563423, 0.002057002769141692, 56271000000, 
0.01031079008828973, 0.00020378132561641357, 0.0020538075650662984, 56373000000, 
0.010328867842860585, 0.00027400048586881387, 0.002059088375216684, 56475000000, 
0.010299899425791958, -3.630220832590477e-05, 0.0020626371571294847, 56577000000, 
0.010099930126475448, -0.0007631257212837907, 0.002048579826341866, 56679000000, 
-0.15175546855547112, -0.5401845599375436, -0.00875704260021358, 56781000000, 
-0.15611270024708584, -0.5540421012452043, -0.019851215911738766, 56883000000, 
-0.16045815415785164, -0.029008952007935074, -0.03122175486402724, 56985000000, 
-0.16528068990765674, -0.030559965535236305, -0.03212343628750628, 57087000000, 
-0.16487907391743478, -0.014736399198610473, -0.032707861198862875, 57155000000, 
-0.15032430220381143, 0.04985462567948434, -0.03203227106859353, 57257000000, 
-0.13441122240110503, 0.1015595050544325, -0.02997430656815675, 57359000000, 
-0.12577266970972578, 0.08183877498028551, -0.027367212954309484, 57461000000, 
-0.1133476930721291, 0.0702117644299198, -0.024902105678863994, 57563000000, 
-0.10362752325257223, 0.07381715485717852, -0.02284985906896181, 57665000000, 
-0.09987207853985339, 0.04491871510758569, -0.021123152990970312, 57767000000, 
-0.09959469323994552, 0.013442766708755688, -0.02020628633549141, 57869000000, 
-0.0984510015945952, 0.004736923150860615, -0.019861184891626273, 57971000000, 
-0.09753127877315242, 0.006878048222643679, -0.019705131573846207, 58073000000, 
-0.09713027256603814, 0.00440243009519022, -0.019540836862252383, 58141000000, 
-0.09554903867443834, 0.006607466995713583, -0.01934737266757526, 58243000000, 
-0.0931327780501937, 0.013324981719481469, -0.01905413928604468, 58345000000, 
-0.09073706086489625, 0.016039926031806984, -0.01862792517263522, 58447000000, 
-0.08839293722697805, 0.015799469410718813, -0.018150851742804532, 58549000000, 
-0.085988894835596, 0.01582722009766747, -0.017674592861831356, 58651000000, 
-0.08394086808234699, 0.014840230482103534, -0.017221513342994738, 58753000000, 
-0.08219099604064224, 0.012659662649845879, -0.016808050597239013, 58855000000, 
-0.08078071998865292, 0.010533826978980226, -0.016460838940776146, 58957000000, 
-0.07969175888251398, 0.008330790527094206, -0.01617756499412061, 59059000000, 
-0.07907791081124312, 0.0056760305913660285, -0.015970025978827334, 59161000000, 
-0.07862773584081593, 0.0035467434723268168, -0.01582649370230487, 59263000000, 
-0.07843573537611725, 0.002140584783752869, -0.01574275880187842, 59365000000, 
0.5907000200556516, 2.2310925196548914, 0.02890910325591456, 59433000000, 
0.6074000550445307, 2.2861193014021595, 0.07464428931493768, 59535000000, 
0.6247188522734792, 0.11339610739275881, 0.12152126182491076, 59637000000, 
0.6425649165810997, 0.11721620512189686, 0.12497892159327396, 59739000000, 
0.6499640037789943, 0.08415050501838366, 0.12781651817557155, 59841000000, 
0.6318703514346568, -0.035648550488143194, 0.1282932847863167, 59943000000, 
0.605484149528344, -0.14826618083550125, 0.12582123364946632, 60045000000, 
0.5706523483588282, -0.20406001025276196, 0.12053378995478858, 60147000000, 
0.5307365247212953, -0.24915874935682888, 0.11379153484056449, 60249000000, 
0.4941076345806947, -0.25514904592711163, 0.10636643384405453, 60351000000, 
0.4651824596851036, -0.21851355012063903, 0.0993351079324729, 60419000000, 
0.4404529798622354, -0.17884884906153087, 0.09331620494186892, 60521000000, 
0.41849240582415637, -0.15563351286982405, 0.08827518969143303, 60623000000, 
0.39933158649019923, -0.13707131124012062, 0.0838851314784394, 60725000000, 
0.38286905874267224, -0.11874449027161375, 0.08004620340380185, 60827000000, 
0.367831965631907, -0.1049987361943074, 0.07666884072431857, 60929000000, 
0.35466331142149965, -0.09401915773724197, 0.07369095571973859, 61031000000, 
0.34214234372395597, -0.08563207302650348, 0.07097584138515751, 61133000000, 
0.3293819872352926, -0.08427108062069015, 0.06841250949204987, 61201000000, 
0.3172546270132264, -0.08295905570243196, 0.065918597198165, 61303000000, 
0.3054122605374354, -0.07989908899285729, 0.06346992498573029, 61405000000, 
0.29459124979613033, -0.07554459072365349, 0.06115054248978614, 61507000000, 
0.2839171098986986, -0.07165050212912268, 0.058928041348817614, 61541000000, 
0.2740852293511765, -0.06835340148317937, 0.05683957260306703, 61643000000, 
0.2646774255143249, -0.06413228128124578, 0.054845317650946676, 61745000000, 
0.2556670617187278, -0.061393892108162484, 0.05296198110561527, 61847000000, 
0.2475819467112641, -0.05698492934353594, 0.051195095596287786, 61949000000, 
0.24026875576414025, -0.05132768651529174, 0.04956785094627548, 62017000000, 
0.23355133457891403, -0.046768707107833575, 0.04809346913695456, 62119000000, 
0.22746089427392824, -0.04269287163404004, 0.04675206564113217, 62221000000, 
0.22204778229517586, -0.03834517427912724, 0.045537334076534534, 62323000000, 
0.2170432849832944, -0.034725364302112816, 0.04443679743682657, 62425000000, 
0.21243205464481185, -0.032052425501213344, 0.043434874794885475, 62527000000, 
0.2084404385543015, -0.028676154763309647, 0.04252771854549385, 62629000000, 
0.20519570977817148, -0.02412114955546792, 0.041737880198485657, 62731000000, 
-0.400206701669804, -2.0288238007470185, 0.0008952964441779325, 62833000000, 
-0.4194423811413843, -2.0821269697318527, -0.04096355820220112, 62935000000, 
-0.43898350979934764, -0.12925602709847883, -0.08390883950736906, 63037000000, 
-0.4587849507773091, -0.13114189878641583, -0.08781405611453606, 63139000000, 
-0.46578336748394655, -0.08933285894866305, -0.09090345520404022, 63241000000, 
-0.42159078583079906, 0.12398054982170004, -0.08974394027280364, 63343000000, 
-0.3497181563524957, 0.38688403710483615, -0.08247282064448275, 63445000000, 
-0.32095340734862077, 0.3354579282739277, -0.07281748996879438, 63547000000, 
-0.2868283487493808, 0.20963269201038304, -0.06383332749669982, 63649000000, 
-0.2564076124951825, 0.21515264951146085, -0.05761262457287894, 63717000000, 
-0.24177038496315517, 0.15019321262075205, -0.052333756413847896, 63819000000, 
-0.23575812295699153, 0.06883163179396995, -0.04892907469435528, 63921000000, 
-0.2275081014441897, 0.04754094506321823, -0.047002440624289085, 64023000000, 
-0.22004943483124093, 0.05236229375250201, -0.04555437728216148, 64125000000, 
-0.2156773785411673, 0.03943574301007465, -0.044215660987773193, 64227000000, 
-0.2087195704059993, 0.03776621475080538, -0.04296309225189384, 64329000000, 
-0.19852069810103756, 0.05718893480043249, -0.04152784313654694, 64431000000, 
-0.1881796155249542, 0.06846651627015032, -0.03969465893546607, 64533000000, 
-0.17874192528478694, 0.0659292427208354, -0.037696149260718584, 64635000000, 
-0.16910423215977796, 0.06358461121725417, -0.03573505153130128, 64737000000, 
-0.16003395251162006, 0.0623599092438896, -0.033858673997078995, 64805000000, 
-0.15201646785839684, 0.05695921433793707, -0.032076976835319654, 64907000000, 
-0.14473172672785967, 0.051007419279201306, -0.03045214313985844, 65009000000, 
-0.13806311795777948, 0.04651116633539121, -0.028987420836269064, 65111000000, 
-0.1317805294445677, 0.04317065761097324, -0.027638358275347122, 65213000000, 
-0.12614622948931578, 0.039722961561545665, -0.026399325126110866, 65315000000, 
-0.12100504825277965, 0.03591827063929349, -0.025262120479110875, 65417000000, 
-0.11593180927826269, 0.03404806737017698, -0.02420553913469054, 65519000000, 
-0.11096936284291563, 0.03345228469954673, -0.02319374802493053, 65621000000, 
-0.10628922690624024, 0.032141941240074835, -0.02221269326849457, 65723000000, 
-0.10191981750076537, 0.030165151140500862, -0.02127856048332808, 65825000000, 
-0.09776184981691015, 0.02842459029776696, -0.020398059614927716, 65927000000, 
-0.09396523036334228, 0.026515290458076952, -0.019576459845401187, 66029000000, 
-0.09029285144294166, 0.02489666124656162, -0.018801328774879604, 66131000000, 
-0.08673466706745564, 0.02410187765295548, -0.018066183258249307, 66199000000, 
-0.08335663886953812, 0.023120708578011812, -0.01735894382532903, 66301000000, 
-0.08007884055069857, 0.02218608838919024, -0.016678009765846154, 66403000000, 
-0.07685747001643628, 0.02166389617700613, -0.016019529962444864, 66505000000, 
-0.07397897530447736, 0.020332884154070686, -0.015394352391440816, 66607000000, 
-0.07143428952038944, 0.01807726832015614, -0.014818048989420206, 66709000000, 
-0.0691685238382672, 0.016034838220700537, -0.014305452577542265, 66811000000, 
-0.06698039919580617, 0.014846301081944216, -0.013838880836964189, 66913000000, 
-0.065031738107985, 0.013789285767607332, -0.013412044076137226, 67015000000, 
-0.06314087211687266, 0.012798423596445027, -0.013010200628044257, 67117000000, 
-0.061343328009090384, 0.012294700329648725, -0.012634395882263201, 67219000000, 
0.2941934330996569, 1.1911143507217652, 0.011313948864912922, 67321000000, 
0.30863626251054116, 1.2332653017321051, 0.03609909117340718, 67389000000, 
0.3240934304286029, 0.09966665776315331, 0.061794875069253394, 67491000000, 
0.34021121069933, 0.10524982729596288, 0.0648627269092316, 67593000000, 
0.3458929878011064, 0.07266519124167832, 0.06734650859526929, 67695000000, 
0.32905593206360545, -0.037184262119081914, 0.06767734203760278, 67797000000, 
0.31774077719678784, -0.09384070201439516, 0.0661793131374333, 67899000000, 
0.3159699336655504, -0.04361999466018359, 0.06418444286172957, 68001000000, 
0.30784962804132665, -0.03297049718487063, 0.06277068926024432, 68103000000, 
0.2983892192889981, -0.058602381255174286, 0.06148058539972501, 68205000000, 
0.2921053290103946, -0.052480996769773504, 0.059889611756047956, 68307000000, 
0.2885210106606087, -0.032894028761297954, 0.05860103726400009, 68409000000, 
0.28478761937861746, -0.02439236543925712, 0.057694263936641385, 68511000000, 
0.28234129506845435, -0.020599051973847853, 0.05704332834051204, 68579000000, 
0.2823620428410745, -0.008085255125143131, 0.05663273048587642, 68613000000, 
0.28527424741443946, 0.009776507819950394, 0.05666517235493122, 68715000000, 
0.2888205101479734, 0.021528224356329544, 0.05709712002689916, 68817000000, 
0.29296794655781644, 0.025645663811256585, 0.057804180274681954, 68953000000, 
0.30035343329461006, 0.038443077155455585, 0.058809459333359994, 69055000000, 
0.31153485029742073, 0.0618896791320143, 0.060323748676656484, 69123000000, 
0.324897105424342, 0.08181224043243988, 0.06245235926775818, 69225000000, 
0.34228034779275723, 0.10248499165112168, 0.065247486900968, 69327000000, 
0.36417833899918434, 0.13093744524947437, 0.0687570528144189, 69429000000, 
0.39451644319947554, 0.17412031802239436, 0.07339834199942781, 69531000000, 
0.9070900611599285, 1.809705740535814, 0.11105232289057254, 69633000000, 
0.8948014608121767, 1.6676167253756704, 0.1464271976781054, 69735000000, 
0.8800643670315729, -0.09008564709451883, 0.17879705926691186, 69837000000, 
0.8619478694846129, -0.10951197109187942, 0.17578757982189083, 69939000000, 
0.8358914794320765, -0.1472429586649878, 0.17186024772988415, 70041000000, 
0.7991799233572715, -0.20922648709113792, 0.16646795148493074, 70143000000, 
0.763862714237506, -0.24009588398190193, 0.1599289411351236, 70245000000, 
0.7277236480981567, -0.23818758419704933, 0.15271775237952895, 70347000000, 
0.6878980157110028, -0.25321566175501037, 0.14529895853644437, 70449000000, 
0.649809300883818, -0.2597144907144622, 0.1376953976461985, 70551000000, 
0.6216992638300322, -0.22066250626990228, 0.13062710536165686, 70653000000, 
0.5964475543926112, -0.1778724883040228, 0.12453040794043077, 70755000000, 
0.5705849211627243, -0.17038114222435952, 0.11924878262569118, 70857000000, 
0.5451189891515265, -0.17109521747028253, 0.11414343098045746, 70925000000, 
0.5201311099066275, -0.16817937085365608, 0.10905566801472522, 71027000000, 
0.495858737360247, -0.16420083930426488, 0.10407392242789339, 71129000000, 
0.4725546747649376, -0.15858811713896617, 0.09923630146878747, 71231000000, 
0.4506100325664033, -0.15082901597947895, 0.0946015629794392, 71333000000, 
0.43157596869716763, -0.13659568689256663, 0.09031604506856723, 71435000000, 
0.4141552884609405, -0.12151581368487596, 0.08642275264830077, 71537000000, 
0.3985058155336909, -0.11023384387825574, 0.08294913817945326, 71639000000, 
0.38328556332591157, -0.10289908378342982, 0.07972977782136953, 71741000000, 
0.3686262800229321, -0.09959845170252946, 0.07669451059216897, 71843000000, 
0.3546742945471615, -0.09537089592916696, 0.073772409193067, 71945000000, 
0.3406408305938824, -0.0932848314301656, 0.07092942701093173, 72047000000, 
0.32713227219409613, -0.09180674117688452, 0.06816315982234267, 72115000000, 
